a,b,n,spread_median,spread_std,robust_sigma,opportunity_share,opportunity_share_oos,adf_stat,adf_p,half_life_is,half_life_oos,theta_is,theta_oos,reversion_yield,p_bh,discovery
LACY_CRK_ALL,LONEWOLF_ALL,14903,0.07000000000000028,5.272533999757721,1.556730000000001,0.21299846625766872,0.08566316260344442,-15.558404298655002,2.057361454755e-28,7.320627647665475,9.056472660545227,0.09468411916579143,0.07653610920503963,0.21264979929643565,2.59501858159764e-26,True
LONEWOLF_ALL,RSK_RN,14903,-0.14000000000000012,5.803247827031209,1.8235980000000065,0.22939033742331288,0.09416237978080966,-15.334867775704161,3.9011793645041814e-28,7.546188733681644,9.150527452348035,0.09185394177409763,0.07574942364465373,0.24165814881631076,4.1648493117371554e-26,True
LONEWOLF_ALL,NBOHR_RN,14903,-0.14000000000000012,5.803349787922394,1.8235980000000065,0.22939033742331288,0.09416237978080966,-15.333851918291373,3.9128866460943935e-28,7.544977848142343,9.150527452348035,0.09186868331636067,0.07574942364465373,0.241696932277806,4.1648493117371554e-26,True
FTWIND_UNIT1,HOLSTEIN_ALL,14903,-0.28000000000000114,2.532559697621011,1.3343399999999979,0.07266104294478527,0.07157235517781257,-15.32959782784354,3.962330212012093e-28,7.415649858246146,5.969374862340938,0.0934708614632298,0.11611721437244804,0.1799356800154503,4.1648493117371554e-26,True
HB_PAN,MISAE_GEN_RN,14903,-0.08000000000000007,1.307760823943728,0.5189100000000048,0.019075920245398774,0.0053679266383359426,-15.197103381603407,5.899659773341643e-28,7.36368593710558,7.241658864307307,0.09413046488948962,0.09571662978717896,0.07046878484934015,5.874819100611784e-26,True
CARBN_BSP_1,SWEC_G1,14903,0.1599999999999966,6.143443248284365,2.1942480000000004,0.18778757668711657,0.047416685305300826,-15.132518048383211,7.198022018659828e-28,5.248314922479141,4.890995237862961,0.13207042465975424,0.14171904629839804,0.4180861919321537,6.809328829652198e-26,True
FTWIND_UNIT1,HHOLLW4_WND1,14903,-0.23000000000000043,2.431658646429928,1.186080000000001,0.06834739263803681,0.06911205546857527,-15.067341093782037,8.826464645033615e-28,7.3852485570217,5.845591426807434,0.09385563332203886,0.11857605671536084,0.1606012297138337,7.952224337335046e-26,True
MARBFA,WIR_WIRTZ_G2,14903,-0.00999999999999801,0.9398746359065374,0.16308600000000442,0.0,0.0,-14.891075729296112,1.5570039447937288e-27,2.228096697019086,3.5259471803567415,0.3110938504093154,0.19658467501201063,0.07319520746931363,1.047978608616722e-25,True
MARBFA,WIR_WIRTZ_G1,14903,-0.00999999999999801,0.9398746359065374,0.16308600000000442,0.0,0.0,-14.891075729296112,1.5570039447937288e-27,2.228096697019086,3.5212367713462727,0.3110938504093154,0.19684764915565012,0.07319520746931363,1.047978608616722e-25,True
HMNG_ESS_RN,TYLRWIND_RN,14903,0.0,9.605087255076961,0.3409980000000059,0.1906633435582822,0.15991948110042495,-14.878757473536016,1.621413340829866e-27,13.620679499619225,9.029606369662568,0.05088932461697837,0.07676383135468261,0.025035314868802158,1.047978608616722e-25,True
NOBLESLR_ALL,TYLRWIND_RN,14903,0.0,9.60569002257634,0.3409980000000059,0.1906633435582822,0.15991948110042495,-14.878119628161071,1.6248251087144844e-27,13.620794899495346,9.037074809219748,0.050888893465801076,0.0767003920176457,0.025035102761340307,1.047978608616722e-25,True
HMNG_ESS_RN,MUENSTER_RN,14903,0.0,9.59235969487058,0.34099800000000063,0.19075920245398773,0.1603668083202863,-14.875877551695716,1.6368787369083494e-27,13.615356678828961,8.995524106466874,0.05090921941382163,0.0770546743420589,0.025045102235935653,1.047978608616722e-25,True
MUENSTER_RN,NOBLESLR_ALL,14903,0.0,9.593460085136515,0.34099800000000063,0.19075920245398773,0.1603668083202863,-14.874691642881817,1.6432928985959913e-27,13.615538166718052,9.001277950579084,0.05090854082097766,0.07700541904889768,0.025044768398030666,1.047978608616722e-25,True
DC2SES_ALL,WHCCS2_CC2,14903,0.019999999999999574,1.6927982476706298,0.16308600000000442,0.024444018404907977,0.05188995750391411,-14.871315688738553,1.6616996965381425e-27,6.1455095339540655,5.2642018356535445,0.11278921246973794,0.1316718473568732,0.02653742526945096,1.047978608616722e-25,True
DC2SES_ALL,WHCCS2_5_6,14903,0.019999999999999574,1.6927982476706298,0.16308600000000442,0.024444018404907977,0.05188995750391411,-14.871315688738553,1.6616996965381425e-27,6.1455095339540655,5.2642018356535445,0.11278921246973794,0.1316718473568732,0.02653742526945096,1.047978608616722e-25,True
DC2SES_ALL,WHCCS2_4,14903,0.019999999999999574,1.6927982476706298,0.16308600000000442,0.024444018404907977,0.05188995750391411,-14.871315688738553,1.6616996965381425e-27,6.1455095339540655,5.2642018356535445,0.11278921246973794,0.1316718473568732,0.02653742526945096,1.047978608616722e-25,True
NOBLESLR_ALL,WHTTAIL_WR1,14903,0.0,9.088927327157123,0.3261719999999983,0.1887461656441718,0.16730038022813687,-14.718578318360724,2.7748850298432707e-27,12.632600141223644,7.78766960829303,0.05486971587884078,0.0890057251301234,0.02581986260576787,1.6053041912463287e-25,True
HMNG_ESS_RN,WHTTAIL_WR1,14903,0.0,9.088928694169306,0.3261719999999983,0.1887461656441718,0.16730038022813687,-14.71854984957727,2.7751546918591928e-27,12.632604236113332,7.777707244854795,0.05486969809268762,0.0891197313987981,0.025819854236195997,1.6053041912463287e-25,True
FTWIND_UNIT1,H_HOLLO_WND1,14903,-0.21999999999999886,2.465180086642701,1.2009060000000034,0.06959355828220859,0.06911205546857527,-14.715944731026138,2.7999491707784802e-27,7.087712071840675,5.849965069958232,0.0977956177584871,0.1184874050136669,0.16943493017601216,1.6053041912463287e-25,True
HOLSTEIN_ALL,LGW_UNIT_ALL,14903,0.11999999999999922,4.105699987143238,1.7939460000000025,0.1433090490797546,0.1972713039588459,-14.623928519905471,3.845689877337714e-27,5.8291550061303194,6.049719925492577,0.11891040465230149,0.11457508597036552,0.3077540394985846,2.1400133082126338e-25,True
HHOLLW4_WND1,LGW_UNIT_ALL,14903,0.07000000000000028,4.138353769204711,1.6012080000000026,0.14081671779141106,0.1990606128382912,-14.458799256341592,6.902060451193066e-27,5.90285301436439,6.0216669489694725,0.11742579035479885,0.11510885381639517,0.2712600154710812,3.5979208965850075e-25,True
NOBLESLR_ALL,PORTSL_UNIT1,14903,0.0,3.028700429119414,0.0296519999999941,0.06805981595092024,0.1496309550436144,-14.453465701657214,7.035977566735099e-27,10.457201554859308,9.252718243670822,0.06628419438256404,0.07491281613747201,0.002835557854024077,3.5979208965850075e-25,True
HMNG_ESS_RN,PORTSL_UNIT1,14903,0.0,3.028700186967753,0.0296519999999941,0.06805981595092024,0.1496309550436144,-14.453460747142886,7.036103233279348e-27,10.457223848824412,9.229173183823468,0.06628405306996159,0.0751039304121919,0.002835551808841458,3.5979208965850075e-25,True
H_HOLLO_WND1,LGW_UNIT_ALL,14903,0.05000000000000071,4.175630329508737,1.6160339999999997,0.14091257668711657,0.1990606128382912,-14.364930804338242,9.7082605660335e-27,5.7561104169864485,6.019360260650282,0.12041936834888502,0.11515296485760822,0.28075104244543964,4.811756343158825e-25,True
LPCCS_CC1,LPCCS_CC2,14903,0.0,0.9229073540245805,0.0,0.01629601226993865,0.0187877432341758,-14.334383504734816,1.0862785422492376e-26,10.494973004588212,14.731342385515083,0.06604563730244126,0.0470525470402139,0.0,4.811756343158825e-25,True
RN_DEC_AGR_C,SPNC_SPNCE_4,14903,0.0,6.2548441606702,0.08895599999999809,0.11896088957055215,0.04674569447550884,-14.323959680223656,1.1289083517055165e-26,12.603140900151677,13.51291582781581,0.054997971224109966,0.05129516008181808,0.007058240537398699,4.811756343158825e-25,True
RN_DEC_AGR_C,SPNC_SPNCE_5,14903,0.0,6.2548441606702,0.08895599999999809,0.11896088957055215,0.04674569447550884,-14.323959680223656,1.1289083517055165e-26,12.603140900151677,13.51291582781581,0.054997971224109966,0.05129516008181808,0.007058240537398699,4.811756343158825e-25,True
RN_DEC_AGR_D,SPNC_SPNCE_4,14903,0.0,6.254852916836563,0.08895599999999809,0.11896088957055215,0.04674569447550884,-14.323931609222024,1.1290254984801089e-26,12.603187841608284,13.44111856536082,0.05499776638031075,0.05156915900929991,0.007058214248487031,4.811756343158825e-25,True
RN_DEC_AGR_D,SPNC_SPNCE_5,14903,0.0,6.254852916836563,0.08895599999999809,0.11896088957055215,0.04674569447550884,-14.323931609222024,1.1290254984801089e-26,12.603187841608284,13.44111856536082,0.05499776638031075,0.05156915900929991,0.007058214248487031,4.811756343158825e-25,True
RN_DEC_AGR_B,SPNC_SPNCE_4,14903,0.0,6.25609600055368,0.08895599999999809,0.11915260736196319,0.04674569447550884,-14.319600504909044,1.1472542114976501e-26,12.560931415817679,13.513119300246872,0.05518278522618806,0.05129438771011828,0.007081958897409307,4.811756343158825e-25,True
RN_DEC_AGR_B,SPNC_SPNCE_5,14903,0.0,6.25609600055368,0.08895599999999809,0.11915260736196319,0.04674569447550884,-14.319600504909044,1.1472542114976501e-26,12.560931415817679,13.513119300246872,0.05518278522618806,0.05129438771011828,0.007081958897409307,4.811756343158825e-25,True
RN_DEC_AGR_A,SPNC_SPNCE_5,14903,0.0,6.23984723037725,0.08895599999999809,0.11867331288343558,0.04674569447550884,-14.30852063810714,1.195309450996114e-26,12.54603861907059,13.424384608603559,0.05524829004641575,0.05163344173823163,0.007090365548913634,4.811756343158825e-25,True
RN_DEC_AGR_A,SPNC_SPNCE_4,14903,0.0,6.23984723037725,0.08895599999999809,0.11867331288343558,0.04674569447550884,-14.30852063810714,1.195309450996114e-26,12.54603861907059,13.424384608603559,0.05524829004641575,0.05163344173823163,0.007090365548913634,4.811756343158825e-25,True
CARBN_BSP_1,SGM_SIGNALMT,14903,0.129999999999999,5.652048780557693,0.7709520000000099,0.07783742331288343,0.0053679266383359426,-14.23252329166021,1.5875175892652743e-26,6.727870348376047,3.390315075861791,0.10302623931022319,0.20444919278888934,0.11459079323460802,6.257465164353956e-25,True
FTWIND_UNIT1,RADN_SLR_ALL,14903,-0.019999999999999574,2.159060323198001,1.0081680000000022,0.046012269938650305,0.0908074256318497,-14.200219576606685,1.7932120155913762e-26,8.429898770981184,10.04424074875657,0.082224852206531,0.06900941523586575,0.11959431867325473,6.923994149997722e-25,True
